,text_id,component_tokens,labels
3953,AbstRCT_mixed_29477688,Trabeculectomy with MMC had a higher surgical success rate than tube shunt implantation after 1 year in the PTVT Study.,Claim
3954,AbstRCT_mixed_29477688,The frequency of serious complications producing vision loss or requiring reoperation was lower after tube shunt surgery relative to trabeculectomy with MMC.,Claim
3955,AbstRCT_mixed_29477688,Lower IOP with use of fewer glaucoma medications was achieved after trabeculectomy with MMC compared with tube shunt surgery during the first year of follow-up.,Claim
3956,AbstRCT_mixed_29477688,"Mean ± standard deviation IOP was 13.8±4.1 mmHg in the tube group and 12.4±4.4 mmHg in the trabeculectomy group at 1 year (P = 0.01), and the number of glaucoma medications was 2.1±1.4 in the tube group and 0.9±1.4 in the trabeculectomy group (P < 0.001).",Premise
3957,AbstRCT_mixed_29463627,"Compared with the spironolactone group (n=95), the clonidine group (n=92) presented similar rates of achieving the primary end point (20.5% versus 20.8%, respectively; relative risk, 1.01 [0.55-1.88]; P=1.00).",Premise
3958,AbstRCT_mixed_29463627,"Secondary end point analysis showed similar office BP (33.3% versus 29.3%) and ambulatory BP monitoring (44% versus 46.2%) control for spironolactone and clonidine, respectively.",Premise
3959,AbstRCT_mixed_29463627,spironolactone promoted greater decrease in 24-h systolic and diastolic BP and diastolic daytime ambulatory BP than clonidine.,Premise
3960,AbstRCT_mixed_29463627,"clonidine was not superior to spironolactone in true resistant hypertensive patients, but the overall BP control was low (≈21%).",Claim
3961,AbstRCT_mixed_29463627,spironolactone is preferable for the fourth-drug therapy.,Claim
3962,AbstRCT_mixed_29527973,"At 6 months, the mean systolic blood pressure fell by 27.0 mm Hg (to 125.8 mm Hg) in the intervention group and by 9.3 mm Hg (to 145.4 mm Hg) in the control group; the mean reduction was 21.6 mm Hg greater with the intervention (95% confidence interval, 14.7 to 28.4; P<0.001).",Premise
3963,AbstRCT_mixed_29527973,A blood-pressure level of less than 130/80 mm Hg was achieved among 63.6% of the participants in the intervention group versus 11.7% of the participants in the control group (P<0.001).,Premise
3964,AbstRCT_mixed_29527973,"In the intervention group, the rate of cohort retention was 95%, and there were few adverse events (three cases of acute kidney injury).",Premise
3965,AbstRCT_mixed_29527973,"Among black male barbershop patrons with uncontrolled hypertension, health promotion by barbers resulted in larger blood-pressure reduction when coupled with medication management in barbershops by specialty-trained pharmacists.",Claim
3966,AbstRCT_mixed_29498351,Ca consumption during the study was equivalent to 1200 mg/d during MD and 525 mg/d during CD.,Premise
3967,AbstRCT_mixed_29498351,"There was a greater reduction in WC, SBP, DBP and LAP index after MD compared with CD.",Premise
3968,AbstRCT_mixed_29498351,"HDL:LDL ratio increased and total cholesterol, LDL-cholesterol, SBP, DBP and LAP index decreased only in MD.",Premise
3969,AbstRCT_mixed_29498351,The consumption of approximately 1200 mg of Ca/d (700 mg from fat-free milk+500mg from other dietary sources) associated with an energy-restricted diet decreased some of the MetS components and cardiometabolic measures in adults with T2DM.,Premise
3970,AbstRCT_mixed_27545497,"Tenofovir disoproxil fumarate (TDF) monotherapy was effective and well tolerated without TDF resistance development in CHB patients with LAM-R, for up to 240weeks.",Claim
3971,AbstRCT_mixed_27545497,"At week 240, 83.0% of patients in the TDF arm, and 82.7% of patients in the FTC/TDF treatment arm had HBV DNA<69IU/ml (p=0.96).",Premise
3972,AbstRCT_mixed_27545497,Rates of normal alanine aminotransferase (ALT) and normalised ALT were similar between groups (p=0.41 and p=0.97 respectively).,Premise
3973,AbstRCT_mixed_27545497,"Hepatitis B e antigen loss and seroconversion at week 240 were similar between groups, (p=0.41 and p=0.67 respectively).",Premise
3974,AbstRCT_mixed_27545497,"Overall, six patients achieved hepatitis B surface antigen (HBsAg) loss and one patient (FTC/TDF arm) had HBsAg seroconversion by week 240.",Premise
3975,AbstRCT_mixed_27545497,No TDF resistance was observed up to week 240.,Premise
3976,AbstRCT_mixed_27545497,"Treatment was generally well tolerated, and renal events were mild and infrequent (∼8.6%).",Premise
3977,AbstRCT_mixed_27545497,"The mean change in bone mineral density at week 240 was -0.98% and -2.54% at the spine and hip, respectively.",Premise
3978,AbstRCT_mixed_27545497,TDF monotherapy was effective and well tolerated in LAM-R CHB patients for up to 240 weeks.,Claim
3979,AbstRCT_mixed_29432772,Synbiotic is effective in reducing of blood pressure in women with GDM.,Claim
3980,AbstRCT_mixed_29432772,"No significant changes in FPG, insulin resistance/sensitivity, lipid profile and TAC indices were seen in synbiotic group compared to the placebo one (p > 0.05).",Premise
3981,AbstRCT_mixed_29432772,Significant within group increases for HDL-C and TAC levels in synbiotic group were observed (p < 0.05).,Premise
3982,AbstRCT_mixed_29432772,"LDL-C showed significant increment in the placebo group compared to the baseline of the study (6.9 mg/dL, p < 0.05).",Premise
3983,AbstRCT_mixed_29432772,"Between group comparison showed significant decrease in SBP and DBP in synbiotic group compared to placebo (-2.5 vs. 8.6 mmHg, and -1.8 vs. 2.1 mmHg, p < 0.05).",Premise
3984,AbstRCT_mixed_29432772,"The results showed that, in women with GDM, synbiotic supplementation had no effect on FPG and insulin resistance/sensitivity indices.",Claim
3985,AbstRCT_mixed_29432772,Lipid profile and TAC status may be affected by synbiotic supplementation.,Claim
3986,AbstRCT_mixed_28777224,"Compared with baseline, IOP drop at last visit was 11.76±5.51 and 13.43±5.92 in the bevacizumab and MMC groups, respectively (P=0.207).",Premise
3987,AbstRCT_mixed_28777224,"At last visit, complete success was achieved in 25 cases (61%) of bevacizumab group and 23 cases (66%) of MMC group (P=0.669).",Premise
3988,AbstRCT_mixed_28777224,Early filtering bleb leak was more prevalent in bevacizumab group (29% vs. 11%).,Premise
3989,AbstRCT_mixed_28777224,A single 1.25 mg dose of intracameral bevacizumab improves the success of trabeculectomy comparable with MMC;,Claim
3990,AbstRCT_mixed_28777224,"however, it increases the risk of early filtering bleb leakage.",Claim
3991,AbstRCT_mixed_28777224,"The preoperative IOP was 29.17±3.94 and 28.8±4.08 mm Hg in the bevacizumab and MMC groups, respectively (P=0.689).",Premise
3992,AbstRCT_mixed_28777224,Last visit IOP was 17.41±3.11 mm Hg in the bevacizumab group and 15.34±3.62 mm Hg in the MMC group (P<0.009).,Premise
3993,AbstRCT_mixed_29553852,Hypertension is a generally accepted atherogenic risk factor.,MajorClaim
3994,AbstRCT_mixed_29553852,"The results showed that mean c-IMT z-scores increased significantly during 4 years (0.002 ± 0.003, p < 0.001) as well as carotid-femoral PWV (13.99 ± 2.74, p < 0.01) and total cholesterol (6.97 ± 1.08, p < 0.001).",Premise
3995,AbstRCT_mixed_29553852,"Linear regression showed statistically significant associations between systolic blood pressure, diastolic blood pressure, C-reactive protein, lip-line, and heart rate with c-IMT z-scores of >1.5SD in the fully adjusted models and the p values were 0.000, 0.000, 0.017, 0.001, and 0.044, respectively .",Premise
3996,AbstRCT_mixed_29553852,"In a full-model logistic regression, significant risk factors for an increase in IMT of ≥1.5 z-scores were carotid-femoral PWV (odds ratio: 1.119, confidence interval: 1.018, 1.230, p = 0.020 < 0.05) at first measurement.",Premise
3997,AbstRCT_mixed_29553852,The conclusion of the study was that longitudinal c-IMT measurements revealed progression in subclinical atherosclerosis during a four-year period in a hypertensive old-aged cohort.,Claim
3998,AbstRCT_mixed_29553852,"Systolic or diastolic blood pressure, homocysteine, carotid-femoral PWV, and waistline were significantly related to c-IMT increment.",Claim
3999,AbstRCT_mixed_29553852,By lifestyle and medical intervention to control these risk factors may prevent progression of c-IMT in old-aged cohort with hypertension.,MajorClaim
4000,AbstRCT_mixed_28889724,"The results highlight the need to promote the benefits of this drug combination in helping chronic hepatitis B patients with interferon resistance, and to promote its application in clinical practices.",MajorClaim
4001,AbstRCT_mixed_28889724,"After treatment, the levels of the indexes in both groups (the combination treatment group vs. the entecavir group) were as follows: bilirubin (67.5±7.7 vs. 82.4±13.5 μmol/L); International Normalized Ratio (INR) (1.21±0.8 vs. 1.14±0.7); creatinine (147.3±12.4 vs. 287.4±21.6 mg/dL); GGT (67.4±23.2 vs. 88.4±23.7 U/L); and ALT (63.4±40.8 vs. 96.5±23.5 U/L).",Premise
4002,AbstRCT_mixed_28889724,"In comparison of the indexes of hepatic fibrosis between the two groups, we found the following differences: PCIII (67.5±7.7 vs. 82.4±13.5 μg/L); IV-C (61.3±18.7 vs. 74.5±17.9 μg/L); HA (147.3±12.4 vs. 87.4±31.6 μg/L); and LN (88.7±13.2 vs 102.5±23.4 μg/L).",Premise
4003,AbstRCT_mixed_28889724,The results showed that the differences in comparison of the indexes before and after the treatment were statistically significant (P<0.05).,Premise
4004,AbstRCT_mixed_28889724,"After treatment, the MELD score of patients in the combination treatment group was significantly lower than that in the entecavir group (18.7±3.2 vs. 22.5±3.4), with a statistically significant difference (P<0.05).",Premise
4005,AbstRCT_mixed_28889724,"In the chronic hepatitis B patients with interferon resistance, the combined administration of entecavir and adefovir dipivoxil can significantly improve liver function, hepatic fibrosis and MELD scores.",Claim
4006,AbstRCT_mixed_29332633,"Multivariate analysis indicated a positive relationship between 6MWD and the Physical Composite Score for QoL (p=0.004),",Premise
4007,AbstRCT_mixed_29332633,"negative relationship between delta SPO2 and the Mental Composite Score (p=0.02), irrespective of other known prognostic factors (such as haemodynamics at right heart catheterization).",Premise
4008,AbstRCT_mixed_29332633,"Depression and Trait-Anxiety were associated with a lower physical (p=0.001) and mental (p<0.001) QoL, respectively.",Premise
4009,AbstRCT_mixed_29332633,Psychological factors impact the HRQoL of treated patients.,Claim
4010,AbstRCT_mixed_29332633,A longitudinal and qualitative study should refine these results.,Claim
4011,AbstRCT_mixed_29580746,"In CHEST-1, riociguat significantly improved RRS (p < 0.0001) and risk stratum (p < 0.001) vs placebo from baseline to Week 16.",Premise
4012,AbstRCT_mixed_29580746,"RRS at baseline, and at Week 16, and change in RRS during CHEST-1 were significantly associated with survival (hazard ratios for a 1-point reduction in RRS: 0.702, 0.692, and 0.682, respectively) and clinical worsening-free survival (hazard ratios: 0.697, 0.719, and 0.754, respectively) over 2 years in CHEST-2.",Premise
4013,AbstRCT_mixed_29580746,Riociguat improved RRS in patients with inoperable and persistent/recurrent CTEPH.,Premise
4014,AbstRCT_mixed_29580746,"RRS at baseline and Week 16, and change in RRS from baseline, predicted survival and clinical worsening-free survival.",Premise
4015,AbstRCT_mixed_29580746,This analysis of RRS in patients with inoperable or persistent/recurrent CTEPH suggests utility for the RRS in indications beyond PAH.,Claim
4016,AbstRCT_mixed_29406428,Severely immunosuppressed individuals with raised pretreatment AST/ALT or HBsAg seropositivity need closer monitoring for hepatotoxicity.,Claim
4017,AbstRCT_mixed_29406428,"Among 426 participants (53% male, median age 35 years, median CD4 count 19 cells/µL), 31 developed hepatotoxicity (7.3%).",Premise
4018,AbstRCT_mixed_29406428,"Raised pretreatment AST/ALT (odds ratio [OR] 3.6, 95% confidence interval [CI]: 1.7 to 7.7) and hepatitis B surface antigen (HBsAg) seropositivity at baseline (OR 4.7, 95% CI: 1.7 to 12.9) were significantly associated with an increased risk of developing hepatotoxicity.",Premise
4019,AbstRCT_mixed_29406428,"Participants with both raised AST/ALT and positive HBsAg had a higher risk (OR 19.9, 95% CI: 5.3 to 74.3) and earlier onset of hepatotoxicity than participants who did not have these conditions at baseline.",Premise
4020,AbstRCT_mixed_29406428,The incidence of hepatotoxicity during IPT and ART was high.,Claim
4021,AbstRCT_mixed_29611209,Survival advantage was significant with regular surveillance but not with irregular surveillance.,Claim
4022,AbstRCT_mixed_29611209,"Patients in the regular surveillance group were diagnosed at earlier stages ([very] early stage, 64.4%) than the irregular surveillance (40.4%) or nonsurveillance (26.9%) groups and had more chance for curative treatments (52.4%) than the irregular surveillance (39.4%) or nonsurveillance (23.3%) groups (all P < 0.001).",Premise
4023,AbstRCT_mixed_29611209,"Mortality risk was significantly lower in the regular surveillance group (adjusted hazard ratio [aHR], 0.69; 95% [CI], 0.57-0.83) but not in the irregular surveillance group (aHR, 0.94; 95% CI, 0.69-1.28) compared with the nonsurveillance group after adjusting for confounding factors and lead-time.",Premise
4024,AbstRCT_mixed_29611209,"When the subjects were restricted to cirrhotic patients or Child-Pugh class A/B patients, similar results were obtained for mortality risk reduction between groups.",Premise
4025,AbstRCT_mixed_29611209,HCC surveillance was associated with longer survival owing to earlier diagnosis and curative treatment.,Claim
4026,AbstRCT_mixed_29329305,"After a mean follow-up period of 96 weeks, the proportion of HBV reactivation observed was 6.8% (4/58) in the LAM+ADV group and 4.5% (5/111) in the TDF group by using intention-to-treat analysis (difference, -2.3%; 95% CI, -9.84-5.24%).",Premise
4027,AbstRCT_mixed_29329305,None of the subjects in either group experienced viral reactivation based on per protocol analysis.,Premise
4028,AbstRCT_mixed_29329305,No serious adverse reactions were observed.,Premise
4029,AbstRCT_mixed_29329305,"In the subgroup analysis for estimated glomerular filtration rate (eGFR) before and after treatment, decreased eGFR was observed only in the TDF group with cirrhosis (85.22 vs. 79.83 mL/min/1.73 m2, p = 0.000).",Premise
4030,AbstRCT_mixed_29329305,Stable switching to TDF monotherapy yielded non-inferior results at 96 weeks compared to the results obtained with LAM+ADV combination therapy in patients with LAM-resistant CHB and undetectable HBV DNA.,Claim
4031,AbstRCT_mixed_29329305,"However, TDF monotherapy in patients with cirrhosis requires close attention with respect to renal function.",Claim
4032,AbstRCT_mixed_29329305,The efficacy of switching to tenofovir disoproxil fumarate (TDF) monotherapy from lamivudine (LAM) plus adefovir dipivoxil (ADV) combination therapy (stable switching) in patients with LAM-resistant chronic hepatitis B (CHB) and undetectable hepatitis B virus (HBV) DNA is not clear.,MajorClaim
4033,AbstRCT_mixed_28454526,"In Group 1 and 2, intraocular pressure was well controlled to approximately 14 mmHg (9.38-18.46% decrease).",Premise
4034,AbstRCT_mixed_28454526,"Generally, subjective satisfaction was improved after changing from PT to NPT (p = 0.03) and TBUT using PT was numerically inferior to that using NPT (p = 0.06) but not when changing from NPT to PT.",Premise
4035,AbstRCT_mixed_28454526,Both preservative containing and preservative-free 0.0015% tafluprost reduced intraocular pressure significantly.,Claim
4036,AbstRCT_mixed_28454526,changing medication from PT to NPT might improve subjective satisfaction and tear break up time.,MajorClaim
4037,AbstRCT_mixed_29478187,Larger studies using physiologically standardized ginseng preparations are warranted to substantiate the present findings and to demonstrate therapeutic effectiveness of AG.,Claim
4038,AbstRCT_mixed_29478187,AG extract added to conventional treatment provided an effective and safe adjunct in the management of T2DM.,Claim
4039,AbstRCT_mixed_29478187,"Compared to placebo, AG significantly reduced HbA1c (- 0.29%; p = 0.041) and fasting blood glucose (- 0.71 mmol/L; p = 0.008).",Premise
4040,AbstRCT_mixed_29478187,"AG lowered systolic blood pressure (- 5.6 ± 2.7 mmHg; p < 0.001), increased NOx (+ 1.85 ± 2.13 µmol/L; p < 0.03), and produced a mean percent end-difference of - 12.3 ± 3.9% in LDL-C and - 13.9 ± 5.8% in LDL-C/HDL.",Premise
4041,AbstRCT_mixed_29610590,"There was a significant difference in post-intervention levels of urea, creatinine, sodium, potassium, calcium, and phosphorus between the two groups.",Premise
4042,AbstRCT_mixed_29610590,Appropriate nutrition training via small-group method for patients on hemodialysis can impose positive effects on laboratory parameters.,Claim
4043,AbstRCT_mixed_29633159,"anthracyclines are effective chemotherapeutic agents for treating B-cell lymphoma,",Claim
4044,AbstRCT_mixed_29633159,"adverse effects, such as bone marrow suppression and cardiotoxicity, limit their clinical application.",Claim
4045,AbstRCT_mixed_29633159,"Cumulative anthracycline doses of 253-400 mg (HR: 2.35; 95% CI 1.41-3.91; p = 0.0010), 401-504 mg (HR: 2.26; 95% CI 1.26-4.05; p = 0.0063), and > 504 mg (HR: 2.29; 95% CI 1.25-4.18; p = 0.0072) increased the incidence density of diabetes in a dose-dependent manner (p = 0.0006).",Premise
4046,AbstRCT_mixed_29633159,"Anthracycline administration was associated with a higher incidence of diabetes (HR: 1.75; 95% CI 1.11-2.75; p = 0.0163) after adjustments for age, gender, cumulative dose of prednisolone, and co-morbidities.",Premise
4047,AbstRCT_mixed_29633159,The annual alteration of adapted diabetes complications severity index score was not significantly different between B-cell lymphoma patients with or without anthracycline treatment (p = 0.4924).,Premise
4048,AbstRCT_mixed_29633159,Anthracycline therapy increases diabetes risk in a dose-dependent manner in B-cell lymphoma patients.,Claim
4049,AbstRCT_mixed_29633159,Intensive blood glucose monitoring and control should be recommended for B-cell lymphoma patients receiving anthracycline treatment.,Claim
4050,AbstRCT_mixed_28603112,It is concluded that Safoof akseer e jigar possesses as effective a therapeutic value in treating hepatitis B as allopathic medicine.,MajorClaim
4051,AbstRCT_mixed_28603112,No significant difference was identified after treatment and it was found that the efficacy of Alpha (Control drug) is same as Safoof akseer e jigar (Test drug).,Premise
4052,AbstRCT_mixed_28603112,The data offered support to the null hypothesis and therefore research hypothesis was rejected.,Claim
4053,AbstRCT_mixed_28603112,"According to the statistical analysis by chi square, hepatitis B was recorded as negative in 26 patients (57.77%) out of 45 patients by the use of Interferon Alpha (control therapy) and in 27 patients (64.28%) out of 42 patients by the use of Safoof akseer e jigar (test drug).",Premise
4054,AbstRCT_mixed_28603112,Comparison of the data recorded of the patients was determined as both drugs showed significant improvement and p value>0.05.,Premise
4055,AbstRCT_mixed_28603112,The efficacy response is equal in both drugs while test drug showed more safety response.,Claim
4056,AbstRCT_mixed_29654388,The immunosuppressive drug rapamycin may influence insulin sensitivity in insulin-responsive tissues.,MajorClaim
4057,AbstRCT_mixed_29654388,"This treatment may improve short-term ITx outcomes, possibly in selected patients with T1DM complicated by insulin resistance.",Claim
4058,AbstRCT_mixed_29654388,"Rapamycin pre-treatment before ITx succeeds in reducing insulin requirement, enhancing hepatic insulin sensitivity.",Claim
4059,AbstRCT_mixed_29654388,"Hepatic glucose production decreased after rapamycin pre-treatment (- 1.1 ± 1.1 mg/kg/min, p = 0.04) and after ITx (- 1.6 ± 0.6 mg/kg/min, p = 0.015),",Premise
4060,AbstRCT_mixed_29654388,no changes in peripheral glucose disposal were observed.,Premise
4061,AbstRCT_mixed_29654388,"Fasting glucose and HbA1c significantly decreased 1 year after ITx in Group 1 (HbA1c: - 2.1 ± 1.4%, p = 0.002),",Premise
4062,AbstRCT_mixed_29654388,"fasting C-peptide (+0.5 ± 0.3 nmol/l, p = 0.002) and SUITO index increased (+57.4 ± 39.7, p = 0.016), without differences between the two groups.",Premise
4063,AbstRCT_mixed_29654388,"DIR reduction 1 year after ITx was greater in Group 1 as compared to Group 2 (- 37 ± 15 vs. - 19 ± 13 U/day, p = 0.005) and remained significant after adjusting for gender, age, glucose and baseline HbA1c (beta = 18.2 ± 5.9, p = 0.006).",Premise
4064,AbstRCT_mixed_29654388,"We found a significant reduction in DIR after rapamycin pre-treatment (- 8 ± 6 U/day, mean ± SD, p < 0.001) and 1 year after ITx.",Premise
4065,AbstRCT_mixed_29559030,"At two year follow-up there was a significant group by time interaction showing lower Center for Epidemiological Studies-Depression (CESD) scores in the SSRI + CCB group, F(1,291) = 4.13, p = 0.043, η2 p = 0.014.",Premise
4066,AbstRCT_mixed_29559030,"Over ten-years follow-up, SSRI + CCB use was associated with improved general cognitive function (Mini-Mental State Examination: β = 0.97; 95% CI 0.14 to 1.81, p = 0.023) and immediate visual memory (Boston Visual Retention Test: β = 0.69; 95% CI 0.06 to 1.32, p = 0.033).",Premise
4067,AbstRCT_mixed_29559030,The findings provide general population evidence that SSRI augmentation with CCB may improve depression and cognitive function.,Claim
4068,AbstRCT_mixed_29577550,Methionine aminopeptidase 2 (MetAP2) inhibition has been shown to result in significant weight loss and improved glucose control.,MajorClaim
4069,AbstRCT_mixed_29577550,ZGN-1061 was well tolerated across all doses with most frequent adverse events of mild headache and procedural-related irritation.,Premise
4070,AbstRCT_mixed_29577550,"All doses of ZGN-1061 were rapidly absorbed and cleared, resulting in short duration of exposure that is anticipated to minimize potential off-drug target risks.",Premise
4071,AbstRCT_mixed_29577550,Safety observations were consistent with SAD findings.,Premise
4072,AbstRCT_mixed_29577550,Efficacy measures in the MAD phase indicated trends for weight change (-1.5 kg total ZGN-1061 vs -0.2 kg placebo) and other biomarker changes.,Premise
4073,AbstRCT_mixed_29577550,ZGN-1061 was well tolerated with no safety signals in all doses tested.,Claim
4074,AbstRCT_mixed_29577550,the desired pharmacokinetic profile and preliminary efficacy observations with ZGN-1061 support evaluation in larger and longer clinical trials.,Claim
4075,AbstRCT_mixed_27603149,This study suggests the possibility of Korean Red Ginseng as a complementary therapy for chronic hepatitis B.,Claim
4076,AbstRCT_mixed_27603149,"The non-invasive fibrosis serologic markers were further decreased in the experimental group, with significant differences after treatment observed for hyaluronic acid (p = 0.032) and transforming growth factor-β (p = 0.008), but not for type IV collagen (p = 0.174).",Premise
4077,AbstRCT_mixed_27603149,"Differences in several non-invasive fibrosis serologic markers (type IV collagen, hyaluronic acid, transforming growth factor-β) and in the hepatitis B virus DNA levels were compared between the groups.",Premise
4078,AbstRCT_mixed_29428785,iron-containing multiple micronutrient may reduce the risk of pregnancy-induced hypertension including gestational hypertension or preeclampsia.,MajorClaim
4079,AbstRCT_mixed_29428785,"The incidence of pregnancy-induced hypertension was 7.1% (423/5923), 6.3% (374/5933) and 6.3% (372/5914) among the pregnant women who took folic acid only, iron-folic acid and multiple micronutrient supplements, respectively.",Premise
4080,AbstRCT_mixed_29428785,"The adjusted odds ratios associated with iron-folic acid supplements and multiple micronutrient supplements for pregnancy-induced hypertension were both nearly 0.88 (95% confidence interval, 0.76-1.02), compared with folic acid supplements only.",Premise
4081,AbstRCT_mixed_29428785,"among pregnant women aged 20-24 years, iron-containing multiple micronutrient supplementation was associated with a reduced risk of pregnancy-induced hypertension compared with folic acid supplements only.",Claim
4082,AbstRCT_mixed_29428785,"Among pregnant women aged 20-24 years, iron-folic acid (adjusted odds ratios: 0.81, 95% confidence interval: 0.67-0.96) or multiple micronutrient supplementation (adjusted odds ratios: 0.83, 95% confidence interval: 0.70-0.99) can significantly reduce the risk of pregnancy-induced hypertension compared to folic acid supplementation.",Premise
4083,AbstRCT_mixed_29510792,"Aortic systolic pressure and augmentation index, assessed by radial artery oscillatory tonometry, were unaffected by CPAP but decreased after AZT and AZT plus CPAP (RM-ANOVA P = .030 and .031, respectively).",Premise
4084,AbstRCT_mixed_29510792,"The apnea-hypopnea index was significantly reduced in all three treatment arms, most prominently by AZT plus CPAP (RM-ANOVA P = .003).",Premise
4085,AbstRCT_mixed_29510792,"The reduction of venous bicarbonate concentration following AZT was correlated with the change of apnea-hypopnea index (r = 0.66, P = .013).",Premise
4086,AbstRCT_mixed_29510792,"AZT reduced blood pressure, vascular stiffness, and sleep-disordered breathing in patients with OSA and comorbid hypertension.",Claim
4087,AbstRCT_mixed_29510792,Carbonic anhydrase inhibition may constitute a potential target for drug therapy in patients with sleep apnea and comorbid hypertension.,MajorClaim
4088,AbstRCT_mixed_29104121,"Vesatolimod was safe and well-tolerated in patients with CHB, demonstrating consistent dose-dependent pharmacodynamic induction of ISG15 without significant systemic induction of IFNα expression or related symptoms.",Claim
4089,AbstRCT_mixed_29104121,Most (41-80%) experienced ≥1 AE during the study with the majority of AEs mild or moderate in severity.,Premise
4090,AbstRCT_mixed_29104121,"No significant declines in HBsAg were observed at the primary (Week 24) or secondary endpoints (Weeks 4, 8, 12, and 48).",Premise
4091,AbstRCT_mixed_29104121,"ISG15 induction was dose-dependent and consistent after repeat dosing, returning closer to baseline by one week after treatment at all dose levels;",Premise
4092,AbstRCT_mixed_29104121,no patient demonstrated significant serum interferon alpha (IFNα) expression at any timepoint evaluated.,Premise
4093,AbstRCT_mixed_29104121,Multivariate analyses showed that ≥2-fold ISG15 induction is associated with 2- or 4-mg vesatolimod dose and female sex.,Premise
4094,AbstRCT_mixed_29608107,"Time with nocturnal hypoglycemia, glucose levels <70 mg/dL was reduced by 48% (10.2 vs. 19.6 min each night, P < 0.001) and glucose levels <54 mg/dL by 65%. (3.1 vs. 8.9 min, P < 0.001).",Premise
4095,AbstRCT_mixed_29608107,"For the corresponding glucose cutoffs, daytime hypoglycemia was reduced by 40% (29 vs. 49 min, P < 0.001) and 54% (8 vs. 18 min., P < 0.001), respectively.",Premise
4096,AbstRCT_mixed_29608107,"Compared with SMBG, CGM use improved hypoglycemia-related confidence in social situations (P = 0.016) and confidence in more broadly avoiding serious problems due to hypoglycemia (P = 0.0020).",Premise
4097,AbstRCT_mixed_29608107,Persons also reported greater confidence in detecting and responding to decreasing blood glucose levels (thereby avoiding hypoglycemia) during CGM use (P = 0.0033),Premise
4098,AbstRCT_mixed_29608107,indicated greater conviction that they could more freely live their lives despite the risk of hypoglycemia (P = 0.022).,Premise
4099,AbstRCT_mixed_29608107,"CGM reduced time in both nocturnal and daytime hypoglycemia in persons with type 1 diabetes treated with MDI and improved hypoglycemia-related confidence, especially in social situations, thus contributing to greater well-being and quality of life.",Claim
4100,AbstRCT_mixed_28912358,"Compared with metformin, COC plus spironolactone caused larger decreases in hirsutism score (mean difference 4.6 points, 95% CI: 2.6-6.7), total testosterone (1.1 nmol/L, 0.4-1.7), free testosterone (25 pmol/L, 12-39), androstenedione (5.5 nmol/L, 1.8-9.2) and dehydroepiandrosterone sulfate (2.7 μmol/L, 1.4-4.0).",Premise
4101,AbstRCT_mixed_28912358,"Menstrual dysfunction was less frequent with COC plus spironolactone (OR: 0.06, 95% CI: 0.02-0.23).",Premise
4102,AbstRCT_mixed_28912358,"No differences were found in frequencies of abnormal glucose tolerance (OR: 1.7, 95% CI: 0.7-4.4), dyslipidemia (OR: 0.6, 95% CI: 0.2-1.8) or hypertension (OR: 0.3, 95% CI: 0.5-2.0).",Premise
4103,AbstRCT_mixed_28912358,No major adverse events occurred and biochemical markers were similarly safe with both treatments.,Premise
4104,AbstRCT_mixed_28912358,COC plus spironolactone was more effective than metformin for symptoms of PCOS showing similar safety and overall neutral effects on cardiometabolic risk factors.,Claim
4105,AbstRCT_mixed_28874133,"In sildenafil versus placebo arms, week-12 6MWD increases were similar (least squares mean difference [sildenafil-placebo], -2.4 m [90% CI: -21.8 to 17.1 m]; P = 0.6); mean ± SD changes from baseline were 26.4 ± 45.7 versus 11.8 ± 57.4 m, respectively, in IPAH (65% of population) and -18.3 ± 82.0 versus 17.5 ± 59.1 m in APAH-CTD (35% of population).",Premise
4106,AbstRCT_mixed_28874133,Changes in WHO functional class and Borg dyspnoea score and incidence of clinical worsening did not differ.,Premise
4107,AbstRCT_mixed_28874133,"Headache, diarrhoea, and flushing were more common with sildenafil.",Premise
4108,AbstRCT_mixed_28874133,"Sildenafil, in addition to stable (≥3 months) bosentan therapy, had no benefit over placebo for 12-week change from baseline in 6MWD.",Claim
4109,AbstRCT_mixed_29565948,Sodium nitrite has been reported to be effective in reducing chronic peripheral pain.,MajorClaim
4110,AbstRCT_mixed_29565948,There were no reports of treatment-related headaches.,Premise
4111,AbstRCT_mixed_29565948,The number of subjects reporting adverse events and the number of adverse events did not change with dose.,Premise
4112,AbstRCT_mixed_29565948,"In the NPSI assessment, patients in the 40 mg and 80 mg dose group reported a 12.7% and 22.0% reduction in pain, respectively, compared to an 8.4% reduction by patients in the placebo group.",Premise
4113,AbstRCT_mixed_29565948,"the 40 mg dosing group reported the greatest reduction in pain using the McGill Pain index and via patient logs of daily pain scores,",Premise
4114,AbstRCT_mixed_29565948,the mean of pain scores reported by subjects in the 40 mg group dropped by day 41 and generally stayed lower than the mean of scores reported by subjects in either of the other two groups.,Premise
4115,AbstRCT_mixed_29565948,Patients in the 80 mg SR-nitrite group had an improvement in both Nerve Sensory Conductance and Nerve Sensory Velocity.,Premise
4116,AbstRCT_mixed_29565948,No changes were observed in HbA1c levels or PulseOx.,Premise
4117,AbstRCT_mixed_29565948,"In a previous study of patients with peripheral arterial disease (PAD), 40 mg BID treatment led to a statistically significant reduction in reported pain, similar trends were observed at the end of the trial period for most of the pain questionnaires used in the study.",Premise
