,text_id,component_tokens,labels
2136,AAEC_328,they will study increasingly,Premise
2137,AAEC_328,Boys and girls will try to show their capabilities and abilities in the class,Premise
2138,AAEC_328,Boys do not like to seem weak in front of girls and vice versa,Premise
2139,AAEC_328,the productivity of the class will be increased,Premise
2140,AAEC_328,attending in the school having boys and girls might be beneficial for both to increase their motivation to study better,Claim
2141,AAEC_328,attending boys and girls in a same school would bring many advantages,MajorClaim
2142,AAEC_328,Taking part in the study groups would increase student's motivation to study more,Claim
2143,AAEC_328,"they would be able to know the opposite gender, which help them to be prepared for the adult life where they almost will live or work together",Claim
2144,AAEC_331,"we should do our parts to do what ever it takes to protect old buildings, letting next generations still have a chance to look at them",MajorClaim
2145,AAEC_331,they are significant symbols of a city,Premise
2146,AAEC_331,Old buildings are reminders of a city's culture and complexity,Premise
2147,AAEC_331,"By seeing historic buildings -- whether related to something famous or recognizably dramatic, people are able to witness the aesthetic and cultural history of an area",Premise
2148,AAEC_331,"when somebody mentions Beijing, China's capital city, you will immediately have Capital Palace come to appear in your mind",Premise
2149,AAEC_331,"it is the most remarkable sign of the city, and also it is the inevitable history of Beijing, even the entire China",Premise
2150,AAEC_331,Historic buildings have intrinsic values,Claim
2151,AAEC_331,"Depending on the study of Capital Palace, researchers have a comprehensive understanding of the history and the culture",Premise
2152,AAEC_331,"The city is occupied with an abundance of modern houses and and high buildings which make it crowded, and no rooms for people to relax themselves",Premise
2153,AAEC_331,"the warmth of the materials, the heart pine, marble, or the old brick, all those old buildings features call back of our inner peace",Premise
2154,AAEC_331,Lying under the roof of a historic building or sitting on the desk fill with history are both easy ways to forget life's little annoyance and feel peaceful,Premise
2155,AAEC_331,"historic buildings make our lives more colorful, provide places for citizens to relax bodies and minds",Claim
2156,AAEC_331,"There are many historic buildings, such as Beijing Place, Shanghai Artist Museum, they are all able to support themselves financially by charging tens of thousands of tourists",Premise
2157,AAEC_331,"Our governments will be happy with those efficient consequences, and a majority of cities also can imitate this economical cycle",Premise
2158,AAEC_331,historic buildings can be a source of maintenance fees,Claim
2159,AAEC_331,government should spend money on preservation of old buildings,MajorClaim
2160,AAEC_331,There is no chance to renovate to save a history site once it's gone,Premise
2161,AAEC_331,the city which I enjoy the most is a combination of history and modernity,Claim
2162,AAEC_331,the preservation of old buildings is a one-way street,Premise
2163,AAEC_331,This reality brings us to light the importance of locating and saving old buildings of historic significance,Premise
2164,AAEC_335,IT discoveries are likely to have more disadvantages than benefits and people should know how to use their developments properly,MajorClaim
2165,AAEC_335,All this inventions will try to take control of the Earth,Claim
2166,AAEC_335,"Scientists believe that one day people will face their developments, for instance robots, and they will not succeed to control them",Premise
2167,AAEC_335,"before centeries, there were not washing machines, which clean your clothes, while a person do another job",Premise
2168,AAEC_335,nowadays technology is entering into our society really quick,Claim
2169,AAEC_335,"scientists develop robots, which help people cope with their problems or just invent coffee machines, engines with integrated computers and etc",Premise
2170,AAEC_335,connecting people by email is easy and fast,Claim
2171,AAEC_335,"World Wide Web offers humanity to access to information, which they want to know for less than 10 seconds",Claim
2172,AAEC_341,the importance of traditions should be valued and paid attention to,MajorClaim
2173,AAEC_341,technology takes convenience to humankind,Premise
2174,AAEC_341,"it also contributes to unhealthy behaviors of life, like sedentary lifestyle",Premise
2175,AAEC_341,"Traditional skills and lifestyles play important role in modern society, in terms of healthcare, environmental protection and cultural inherit",Claim
2176,AAEC_341,traditional ways of life is a great complimentary for modern life and highlight the importance of work life balance,Premise
2177,AAEC_341,traditional skills rely little on fossil energy,Premise
2178,AAEC_341,"it is more environmentally-friendly, which should be promoted to reduce the threat of climate change",Premise
2179,AAEC_341,those tradition-related things convey traditional culture and values,Premise
2180,AAEC_341,These are important foundation of modern civilization,Premise
2181,AAEC_341,Protection of tradition can provide the possibility to better understand ancient culture and utilize them to tackle modern problems,Premise
2182,AAEC_341,protecting traditions consume too much financial budget compared with the incoming it takes,Claim
2183,AAEC_341,this kind of business bring limited contribution to government finance,Premise
2184,AAEC_341,the expense is trivial compared with the potential value of traditions,Premise
2185,AAEC_341,"the government authorities and education institutes should work closely together to promote the traditional skills and ways of life, so as to make people to realize the value of them",Claim
2186,AAEC_341,"protection of tradition is not only important for the entire society currently, but also contributes to the next generation",MajorClaim
2187,AAEC_348,"they have other critical obligations to take, in order to make our society function in an ordered way",MajorClaim
2188,AAEC_348,"it is the most important source of government's revenue, which is mainly used to serve all citizens",Premise
2189,AAEC_348,a large proportion of the tax is spent on national defence and in maintaining social stability,Premise
2190,AAEC_348,every one can work and live in a peaceful environment,Premise
2191,AAEC_348,"The tax is also used to pay the salaries of workers working in public service sectors, such as teachers and police officers",Premise
2192,AAEC_348,these workers do not produce profit directly,Premise
2193,AAEC_348,what they do is for the well-being of the whole society,Premise
2194,AAEC_348,all people who are able to work should pay tax to the government,Claim
2195,AAEC_348,citizens have other important responsibilities to fulfil apart from paying tax,Claim
2196,AAEC_348,"there are impoverished or disabled people in every society, needing help and support from others",Premise
2197,AAEC_348,the government can provide some fund to ease their difficulties,Premise
2198,AAEC_348,such financial help is usually far from enough,Premise
2199,AAEC_348,"aids from more capable or wealthier citizens are particularly crucial, which are a great complement to government support",Premise
2200,AAEC_348,Another responsibility all citizens should take is to maintain social stability together with the police force,Premise
2201,AAEC_348,"There are criminals in every society, and the number of policemen the government can hire is limited",Premise
2202,AAEC_348,"it is quite necessary for the local residents to take actions and ensure the safety of the communities, by doing things like reporting suspicious activities to the police department",Premise
2203,AAEC_352,computer assists children to use vast resources available over internet to study effectively as well as develop some basic skills which help them in future careers,Claim
2204,AAEC_352,It is disagreed that computer can affect children in a negative way if they use a computer on a daily basis,MajorClaim
2205,AAEC_352,computer is a boon to children,MajorClaim
2206,AAEC_352,computer impacts children on a positive note,Claim
2207,AAEC_352,through computer children can access internet to gather knowledge on the subjects they are studying or they are interested about,Premise
2208,AAEC_352,"The best thing about internet is the availability of information in the form of text, image or video related to almost everything",Premise
2209,AAEC_352,students preparing for delivering speech on a certain topic can browse through internet to learn each and every minute details of the subject matter,Premise
2210,AAEC_352,It's hard to get everything at a same place unless children are not familiar with computers,Premise
2211,AAEC_352,it's clear that computer has a positive effect on the children,Claim
2212,AAEC_352,"computers enable people to prepare presentations, draw complex graphs and pictures, document thesis in a simple though efficient way",Premise
2213,AAEC_352,"When children are allowed to play around with computer from a very early age, they get acquainted with the previously mentioned skills and become expert before facing professional world",Premise
2214,AAEC_352,"students who used to prepare Microsoft PowerPoint presentation for their school projects, get an edge over others at an early stage of their career",Premise
2215,AAEC_355,it is important for children to be taught with a secondary language as early as kindergarten,MajorClaim
2216,AAEC_355,"if this endeavour is properly implemented by schools, this will most likely lead to improvement of learning ability among children",MajorClaim
2217,AAEC_355,teachers think that foreign language most likely leads to confusion for children who are yet to start learning,Premise
2218,AAEC_355,"the teacher should be well-trained in the use of this specific language, so quality education will be delivered",Premise
2219,AAEC_355,Learning at school must be convenient for them if they speak in a way that they are used to,Premise
2220,AAEC_355,children might not be really comfortable with the use of a language other than their native tongue when they are in their kindergarten years,Claim
2221,AAEC_355,"kids are amazing learners, and the best time to hone them is in their younger years",Premise
2222,AAEC_355,The introduction of foreign language will be new to them,Premise
2223,AAEC_355,their curiosity will drive them to learn and comprehend,Premise
2224,AAEC_355,grasping a new language will be natural to them,Premise
2225,AAEC_355,the positive impact of this strategy is beneficial to both learners and teachers,Premise
2226,AAEC_355,Teachers will not find it difficult to make students learn such new concept in their teenage years,Premise
2227,AAEC_355,the advantages of early introduction of foreign language outweigh its disadvantages,Claim
2228,AAEC_359,international tourism not only causes tension but also leads to understanding between people from different culture,MajorClaim
2229,AAEC_359,most people will be trying to understand each other after they have conflict or debates,Claim
2230,AAEC_359,international tourism leads to both tension and understanding between people from different culture,MajorClaim
2231,AAEC_359,people are looking for the solution such as understanding each other while they encounter the conflicts caused by international tourism,Claim
2232,AAEC_359,those local residents have to clean the place frequently,Premise
2233,AAEC_359,some people leave the rubbish after visiting the attractions,Premise
2234,AAEC_359,tourists may offend the local people due to their different culture background,Premise
2235,AAEC_359,Indians don't eat beef,Premise
2236,AAEC_359,they worship cows,Premise
2237,AAEC_359,"if tourists want to respect the tradition, they will not order any beef in the local restaurant",Premise
2238,AAEC_359,some behaviors of the tourists are not welcome in the local area,Claim
2239,AAEC_359,tourists are given the brochures about the local traditions and customs before they visit the place,Premise
2240,AAEC_359,the possibility of the conflicts is reduced because the understanding between both parties,Premise
2241,AAEC_359,the tour guide are willing to help tourists to understand the culture from other countries,Premise
2242,AAEC_359,"in order to avoid the conflicts between foreigners and locals, people are trying to understand different culture and find solutions",Claim
2243,AAEC_359,the new batch of tourists will have a tidy and neat environment,Premise
2244,AAEC_364,traditional skills and ways are always valuable and will last forever,MajorClaim
2245,AAEC_364,technology has brought many benefits,Claim
2246,AAEC_364,They make differences between countries,Premise
2247,AAEC_364,"Every country has unique tradtions which show their creation, intelligence",Premise
2248,AAEC_364,people feel pround of their country,Premise
2249,AAEC_364,they keep reserving conventions,Premise
2250,AAEC_364,ways to build a house in every country are different and they distinguish between countries,Premise
2251,AAEC_364,traditional skills and ways belong to value of culture,Claim
2252,AAEC_364,Lot of people like to use traditional things because if their quality and durability,Premise
2253,AAEC_364,vases are made by hand would be used more,Premise
2254,AAEC_364,there are plenty of works that using traditional way is unique method,Premise
2255,AAEC_364,making cone hats from leaves have to use hand,Premise
2256,AAEC_364,"Not only because there is no machine for the work, but also it looks more beautiful when it is made by hand, so resulting in greater value economy",Premise
2257,AAEC_364,in some cases that traditional way can not replace by a new technology,Claim
2258,AAEC_364,Traditional skills and ways of life will help youngsters study and know more history,Claim
2259,AAEC_364,Methods which their ancestors used in the past will be displayed again for new generations,Premise
2260,AAEC_364,they might create somethings that are useful for life,Premise
2261,AAEC_373,it is no evidence about the reduction of crime rates due to the death penalty,MajorClaim
2262,AAEC_373,death penalty neither controls the violent in society nor creates a violent culture,Claim
2263,AAEC_373,"Crimes kill someone which is illegal; nevertheless, the government use law to punish them, which is the same way they sinned but in a legal one",Premise
2264,AAEC_373,the criminal is repeated second time,Premise
2265,AAEC_373,capital punishment is a form of revenge which creates violent culture,Premise
2266,AAEC_373,the rights of life are the basic and vital rights of a human being,Premise
2267,AAEC_373,No one has the right to take the life of a human; even if he committed murder,Premise
2268,AAEC_373,"If you kill a criminal, you become a criminal",Premise
2269,AAEC_373,nobody has the right to take another human life,Claim
2270,AAEC_373,crimes seem to increase due to the capital punishment,Premise
2271,AAEC_373,"if we think that killing is the best way to solve the problem, it is neither unethical nor immoral",Premise
2272,AAEC_373,"If they kill someone and end their life by dead without paying for their sins, it is so easy for them",Premise
2273,AAEC_373,They do not undergo any pain or misery,Premise
2274,AAEC_373,Criminals should be punished for their misdeeds,Premise
2275,AAEC_373,"with some of serious criminals, capital punishment is an easy way out",Claim
2276,AAEC_373,The world should consider clearly about polishing the law of the dead penalty,MajorClaim
2277,AAEC_373,"capital punishment is a form of legalized revenge, it is an easy way for serious crimes, and nobody has rights to take others life",Premise
2278,AAEC_373,it neither demines crimes of violence nor be essential to control violence in society,Claim
2279,AAEC_373,rehabilitation and education is also a better way in order to prevent or minimize offensive acts,Premise
2280,AAEC_373,Why do not punish them by doing something meaningful for the country- it is better,Premise
2281,AAEC_373,"some industries such as mining, oil and gas extraction, reclamation, etc, needs many labors",Premise
2282,AAEC_373,"it is regarded as the ""legalized revenge"" to victims' family",Premise
2283,AAEC_382,the richness as well as convenience of technology are two main factors that contribute to the students' progress,MajorClaim
2284,AAEC_382,it expedites data availability and accelarates students' learning process,Claim
2285,AAEC_382,I have to consent to the use of technology in education,MajorClaim
2286,AAEC_382,"technology was introduced, student have been exposed to a wide range of information, which neccessarily broaden their minds",Claim
2287,AAEC_382,"The internet, for example, provide knowledge in the form of news, radio talks, tapes or reseachs on any particular fields",Premise
2288,AAEC_382,"There, the students can not only ascertain concerned subjects but they can also get access to relevant issues and discuss with people worldwide",Premise
2289,AAEC_382,students will develop their skills at a greater pace,Premise
2290,AAEC_382,"The modern world provides learners with the mp3, the mobile phone or the laptop that help them, especially language learners, listen to recordings everywhre or read documents anytime",Premise
2291,AAEC_382,"the internet again, is an inexhaustible resource of visual aids, such as educational games, sounds or images with which students may absorb abstract concepts taught at school more briskly and thoroughly",Premise
2292,AAEC_382,Another point that students may benefit from technology is the shortened time for learning,Claim
2293,AAEC_386,the classmates should be regarded as the most important influence on individual achievements,MajorClaim
2294,AAEC_386,classmates are unrivalled by the children's parents,MajorClaim
2295,AAEC_386,"they provide tremendous incentive and horizon expansion, two crucial commodities leading to a successful presentation at school",Claim
2296,AAEC_386,"In high school, for instance, an individual cannot resist studying painstakingly through day and night when the others who are astoundingly ambitious and set sights on prestigious universities around the globe are doing the same",Premise
2297,AAEC_386,"From a psychological perspective, the feeling of being subordinate to their peers exert enormous pressure on the children, which subsequently transforms into some sort of stimulants and boosts the children's academic performances",Premise
2298,AAEC_386,the classmates themselves creat a competitive atmoshphere which incent the children,Claim
2299,AAEC_386,"students share even more time together than with their parents, explaining a great deal of wisdom they absorb from each others",Premise
2300,AAEC_386,"it can be, for example, lessons on the class, social skills or general etiquettes that are sometimes overlooked by parents",Premise
2301,AAEC_386,"Sharing the same age, children are at their most comfort to exchange ideas, to query and interpret abstract concepts without fear of parental punishments, resulting in deeper comprehension",Premise
2302,AAEC_386,"when it comes to knowledge and the acquisition of such, classmates are second to none",Claim
2303,AAEC_393,"such details should be strictly censored, if not banned altogether",MajorClaim
2304,AAEC_393,"a great deal of crime coverage is rather biased, exaggerated or fraudulent, which only result to terrorize communities and leave law-aiding people increasingly apprehensive of about crimes",Claim
2305,AAEC_393,the press provide the public with criminal content in order to increase newspaper circulation and TV rating,Premise
2306,AAEC_393,"These days the primary purpose of journalists covering the details of criminal acts is, more often than that, to boost newspaper circulations and TV ratings",Premise
2307,AAEC_393,"without the prevention on criminal details, the unlawful behavior would be more and more severe and the social harmony would be broken",Claim
2308,AAEC_393,"This may help those who are in the process of panning a criminal act perfect their plans, avoid the pitfalls and make themselves harder to be tracked down by the police",Premise
2309,AAEC_393,"detailed reports of crimes exposured on the press may provide the potential criminals with instructive learning materials, which would be hard to obtain otherwise",Premise
2310,AAEC_393,they have already suffered greatly for what they have experienced,Premise
2311,AAEC_393,"Without their consent, this could only add to theses innocent people's mental suffering and they may do some extreme actions",Premise
2312,AAEC_393,particular coverage of heinous crimes may further traumatize the victims of crimes,Claim
2313,AAEC_393,any descriptions of crimes should not go unchecked as any longer,MajorClaim
2314,AAEC_393,"as they may be false, may further drive up the already-high crime rate and may bring even more suffering to the victims of crimes",Claim
2315,AAEC_398,many different characters exist between male and female students,Claim
2316,AAEC_398,"it is necessary for universities to respect the individual choice of subject due to the diversity of boys and girls, and we ca not forcedly put the same numbers of males and females into every subject",MajorClaim
2317,AAEC_398,"Most of male students tend to use their left brain to think and act, and they are more rational and logical than girls in many cases",Premise
2318,AAEC_398,there are more male scientists and engineers in comparison with females around the world,Premise
2319,AAEC_398,"Many boys are interested in science and technology, while a number of girls like to learn literature, education and arts",Premise
2320,AAEC_398,"girls are more likely to prefer some jobs related to emotion and communication, such as teacher, singer and interpreter",Premise
2321,AAEC_398,"girls differ from boys in mind and behaviour to a large extent, and they both have better ability in the specific aspect",Premise
2322,AAEC_398,boys and girls have the diversity in psychological modes and individuality,Claim
2323,AAEC_398,"a girl, who is interested in literature, is arranged into an engineering department",Premise
2324,AAEC_398,it can have a negative affect on these students to require them to choose a subject in equal proportion of gender,Claim
2325,AAEC_398,that does not conform to students' personality traits and mental development,Premise
2326,AAEC_398,universities should encourage more girls to choose science subjects and more boys to study the humanities,Claim
2327,AAEC_398,this could avoid imbalance of gender in some subjects,Premise
2328,AAEC_398,It would affect students' mental health to study in the environment of single gender,Premise
2329,AAEC_398,she is unlikely to focus on her subject,Premise
2330,AAEC_398,this also can block the girl's future development and career prospect,Premise
